Genre,Publisher,TotalSales
Sports,Mattel Interactive,0
Sports,Mattel Interactive,0
Sports,Mattel Interactive,0
Action,Infogrames,0.06
Adventure,Ubisoft,0.06
Adventure,Ubisoft,0.06
Adventure,Ubisoft,0.06
Platform,Ubisoft,0
Platform,Ubisoft,0
Platform,Ubisoft,0
Sports,Infogrames,0.05
Sports,Infogrames,0.05
Sports,Infogrames,0.05
Sports,Infogrames,0
Sports,Infogrames,0
Sports,Infogrames,0
Misc,Pony Canyon,0.05
Simulation,Konami,0.04
Action,Tecmo,0.03
Racing,Titus,0.03
Racing,Titus,0.03
Racing,Titus,0.03
Racing,Titus,0
Racing,Titus,0
Racing,Titus,0
Adventure,Sony Computer Entertainment,0.03
Adventure,Sony Computer Entertainment,0.03
Shooter,A1 Games,0.02
Shooter,Namco,0.02
Puzzle,Agetec,0.01
Shooter,D3 Publisher,0
Racing,Infogrames,0
Adventure,Sony Computer Entertainment,0
Action,3DO,0
Action,Hasbro Interactive,0
Puzzle,Sony Computer Entertainment,0
Sports,Success,0
Sports,Success,0
Simulation,Konami,0
Misc,D3 Publisher,0
Sports,Ubisoft,0
Racing,Take-Two Interactive,0
Racing,Take-Two Interactive,0
Action,3DO,0
Action,3DO,0
Action,3DO,0
Action,3DO,0
RolePlaying,Bandai,0
Simulation,Banpresto,0
Misc,Fiendish Games,0
Misc,Fiendish Games,0
Misc,Fiendish Games,0
Misc,Fiendish Games,0
Misc,Fiendish Games,0
Misc,Unbalance,0
Sports,Fuji,0
RolePlaying,Sting,0
Sports,ASCII Media Works,0
Sports,Hearty Robin ,0
Action,3DO,0
Action,3DO,0
RolePlaying,Sony Computer Entertainment,0
Misc,Sony Computer Entertainment,0
Simulation,Konami,0
Simulation,Konami,0
Sports,Agetec,0
Misc,Konami,0
Strategy,NEC Interchannel ,0
Action,Activision,0
Action,Activision,0
Action,Activision,0
Action,Activision,0
RolePlaying,Tonkin House,0
Puzzle,Tamsoft,0
Action,Media Group,0
Sports,Success,0
Sports,Success,0
RolePlaying,Takara,0
Strategy,Sammy Corporation,0
Strategy,Hearty Robin ,0
Racing,Success,0
Puzzle,Arika,0
Misc,Unbalance,0
Action,Nihon Bussan,0
Strategy,Media Factory,0
Simulation,Konami,0
Simulation,Konami,0
Simulation,Konami,0
Action,KSS,0
Simulation,Taito,0
Puzzle,D3 Publisher,0
Strategy,Bandai,0
Sports,Dazz,0
Simulation,Sony Computer Entertainment,0
Simulation,Bec,0
RolePlaying,Epoch,0
Adventure,NetVillage,0
Sports,Bandai,0
Sports,KOEI,0
Misc,Capcom,0
Shooter,Namco,0
Puzzle,Success,0
Puzzle,Success,0
Sports,Success,0
Adventure,KOEI,0
Adventure,KOEI,0
Misc,Mitsui,0
Misc,Telenet Japan,0
Misc,Sunsoft,0
Misc,Sunsoft,0
Misc,Sunsoft,0
Misc,Sunsoft,0
Misc,Sunsoft,0
Misc,Sunsoft,0
Misc,Sunsoft,0
Misc,Sunsoft,0
Misc,Sunsoft,0
Misc,Sunsoft,0
Misc,Sunsoft,0
Misc,Sunsoft,0
Fighting,Bandai,0
Action,Ubisoft,0
Action,Ubisoft,0
Sports,Empire Interactive,0
Sports,Bandai,0
Misc,Enix,0
Fighting,IPC Software,0
Platform,Bandai,0
Fighting,Bandai,0
Misc,J-Wing,0
Misc,J-Wing,0
Misc,J-Wing,0
Sports,Media Factory,0
RolePlaying,Namco,0
Misc,Warashi,0
Puzzle,Take-Two Interactive,0
Puzzle,Take-Two Interactive,0
Puzzle,Take-Two Interactive,0
Racing,Davilex,0
Action,Takara,0
Sports,KSS,0
RolePlaying,Imagineer,0
Adventure,Bandai,0
Strategy,Bandai,0
Misc,Success,0
Racing,Hasbro Interactive,0
Racing,Hasbro Interactive,0
Racing,Hasbro Interactive,0
Racing,Majesco,0
Racing,Majesco,0
Racing,Majesco,0
Strategy,KOEI,0
Strategy,KOEI,0
Puzzle,Sunsoft,0
Puzzle,Sunsoft,0
Puzzle,Sunsoft,0
Puzzle,Sunsoft,0
Puzzle,Success,0
Puzzle,Success,0
Puzzle,Success,0
Misc,Bandai,0
Racing,MTO,0
Misc,Takara,0
Misc,Media Entertainment,0
Misc,Media Entertainment,0
Misc,Sega,0
Misc,Hackberry,0
Misc,Namco,0
RolePlaying,Bandai,0
RolePlaying,Bandai,0
Misc,Bandai,0
Puzzle,Success,0
Misc,Pony Canyon,0
RolePlaying,Enterbrain,0
Adventure,Bandai,0
Strategy,Bandai,0
Misc,D3 Publisher,0
Misc,D3 Publisher,0
Misc,D3 Publisher,0
Misc,D3 Publisher,0
Sports,D3 Publisher,0
Racing,D3 Publisher,0
RolePlaying,D3 Publisher,0
Sports,D3 Publisher,0
Adventure,D3 Publisher,0
Sports,D3 Publisher,0
Misc,D3 Publisher,0
Strategy,D3 Publisher,0
Puzzle,D3 Publisher,0
Racing,D3 Publisher,0
Strategy,D3 Publisher,0
Strategy,D3 Publisher,0
Strategy,D3 Publisher,0
Strategy,D3 Publisher,0
Strategy,D3 Publisher,0
Strategy,D3 Publisher,0
Sports,D3 Publisher,0
Misc,D3 Publisher,0
Puzzle,D3 Publisher,0
Fighting,D3 Publisher,0
Fighting,ASK,0
Sports,Namco,0
Platform,Songbird Productions,0
Platform,Songbird Productions,0
Platform,Songbird Productions,0
Platform,Songbird Productions,0
Platform,Songbird Productions,0
Strategy,Bandai,0
Racing,Midas Interactive Entertainment,0
Racing,Midas Interactive Entertainment,0
Adventure,Xing Entertainment,0
RolePlaying,Banpresto,0
RolePlaying,Banpresto,0
Puzzle,Success,0
Puzzle,Success,0
Misc,Enix,0
Puzzle,Techno Soleil,0
Platform,Enix,0
Platform,Sony Computer Entertainment,0
Puzzle,Arika,0
Simulation,Syscom,0
Sports,Starfish,0
Sports,Starfish,0
Puzzle,Phoenix Games,0
Puzzle,Sunsoft,0
Misc,Visit,0
Misc,Visit,0
Misc,Visit,0
Misc,Visit,0
Sports,Sony Computer Entertainment,0
Sports,EA Sports,0
Sports,EA Sports,0
Adventure,Sony Computer Entertainment,0
Adventure,Konami,0
Adventure,Asmik Ace Entertainment,0
Racing,Atlus,0
Puzzle,Natsume,0
Adventure,Spike,0
Sports,Eidos Interactive,0
Sports,Eidos Interactive,0
Sports,EA Sports,0
Sports,EA Sports,0
Sports,Unknown,0
Misc,Enix,0
Misc,Map Japan,0
Misc,Map Japan,0
Racing,Infogrames,0
Racing,Infogrames,0
Racing,Infogrames,0
Racing,Infogrames,0
Racing,Infogrames,0
Racing,Infogrames,0
Racing,Infogrames,0
Racing,Infogrames,0
Racing,Infogrames,0
Racing,Infogrames,0
Misc,Hori,0
Sports,GN Software,0
Racing,Sony Computer Entertainment,0
RolePlaying,Starfish,0
RolePlaying,ASCII Entertainment,0
Fighting,Activision,0
Fighting,Activision,0
Fighting,Activision,0
Fighting,Activision,0
Shooter,Capcom,0
Shooter,Capcom,0
Platform,TDK Core,0
Platform,TDK Core,0
Action,SCi,0
Action,SCi,0
Action,SCi,0
Action,SCi,0
Action,Midway Games,0
Action,Midway Games,0
Action,Midway Games,0
Misc,Virgin Interactive,0
Misc,Virgin Interactive,0
Misc,Virgin Interactive,0
Misc,Virgin Interactive,0
Misc,Virgin Interactive,0
Misc,Virgin Interactive,0
Misc,Virgin Interactive,0
Platform,Nintendo,0.28
Strategy,Nintendo,0.2
Adventure,Media Factory,0.14
Platform,Activision,0
Platform,Activision,0
Platform,Activision,0
Platform,Activision,0
Platform,SCi,0
Sports,Acclaim Entertainment,0
Sports,Acclaim Entertainment,0
RolePlaying,J-Wing,0
Adventure,Ubisoft,0
Sports,LSP Games,0
RolePlaying,Compile,0
Racing,Metro 3D,0
Action,3DO,0
Action,3DO,0
Action,3DO,0
Action,3DO,0.24
Action,3DO,0.24
Misc,The Learning Company,0
Adventure,Infogrames,0
Adventure,Infogrames,0
Platform,Infogrames,0
Action,Rockstar Games,0
Action,Rockstar Games,0
RolePlaying,Media Factory,0
RolePlaying,Takara,0
Action,Nintendo,0
Action,Mattel Interactive,0
Action,Mattel Interactive,0
Action,Ubisoft,0
Action,Hudson Soft,0
Sports,Konami,0
Sports,Konami,0
Action,Sunsoft,0
Action,Sunsoft,0
Action,THQ,0
Strategy,Naxat Soft,0
Action,THQ,0
Action,THQ,0
Platform,Kemco,0
Simulation,Gaps,0
Puzzle,Acclaim Entertainment,0
Strategy,Activision,0
Strategy,Activision,0
Strategy,Activision,0
Strategy,Activision,0
Strategy,Activision,0
Strategy,Activision,0
Strategy,Activision,0
Sports,MTO,0
Sports,Ubisoft,0
RolePlaying,Interplay,0
Racing,THQ,0
Sports,J-Wing,0
RolePlaying,Enix,0
Action,THQ,0
Racing,Midway Games,0
Racing,Midway Games,0
Action,Konami,0
Action,Konami,0
Misc,Video System,0
Platform,Gaps,0
Simulation,Konami,0
Simulation,Konami,0
Sports,Acclaim Entertainment,0
Sports,Acclaim Entertainment,0
Sports,Acclaim Entertainment,0
Sports,Acclaim Entertainment,0
Adventure,Imagineer,0
Misc,King Records,0
Simulation,CyberFront,0
Simulation,CyberFront,0
Simulation,CyberFront,0
Simulation,Taito,0
Simulation,Taito,0
Simulation,Taito,0
Strategy,J-Wing,0
Platform,Ubisoft,0
Adventure,NewKidCo,0
RolePlaying,Asmik Ace Entertainment,0
Action,Epoch,0
Misc,Epoch,0
Racing,SouthPeak Interactive,0
Racing,SouthPeak Interactive,0
Racing,SouthPeak Interactive,0
RolePlaying,J-Wing,0
RolePlaying,Imagineer,0
Simulation,Culture Brain,0
Strategy,Red Storm Entertainment,0
Strategy,Red Storm Entertainment,0
Sports,Konami,0
Simulation,Starfish,0
Platform,Konami,0
RolePlaying,Sunrise Interactive,0
Puzzle,J-Wing,0
Puzzle,J-Wing,0
Action,Crave Entertainment,0
Adventure,Lay-Up,0
RolePlaying,Hudson Soft,0
Simulation,Jorudan,0
Puzzle,Jorudan,0
Simulation,Natsume,0
Adventure,Imagineer,0
Action,Titus,0.05
Action,Titus,0.05
Strategy,3DO,0
Strategy,3DO,0
Strategy,3DO,0
Fighting,Culture Brain,0
Misc,Athena,0
Adventure,LucasArts,0
Adventure,LucasArts,0
Adventure,LucasArts,0
Platform,Ubisoft,0
Sports,Konami,0
Sports,Konami,0
Action,Pack-In-Video,0
Misc,Vatical Entertainment,0
Adventure,Nintendo,0
Misc,J-Wing,0
RolePlaying,Taito,0
Action,Ubisoft,0
Puzzle,Xing Entertainment,0
Adventure,Marvelous Interactive,0
Platform,Majesco,0
Strategy,Epoch,0
Shooter,Micro Cabin,0
RolePlaying,Imagineer,0
Action,Infogrames,0
Misc,Acclaim Entertainment,0
RolePlaying,Imagineer,0
RolePlaying,Imagineer,0
Adventure,Banpresto,0
Adventure,Banpresto,0
Action,Crave Entertainment,0
Action,Crave Entertainment,0
RolePlaying,KOEI,0
Sports,SouthPeak Interactive,0
Racing,Nintendo,0.6
Racing,Nintendo,0.6
Racing,THQ,0
Racing,THQ,0
Racing,THQ,0
RolePlaying,Hudson Soft,0
Strategy,Taito,0
Action,Tecmo,0
Sports,Konami,0
Simulation,MTO,0
Sports,Konami,0
Sports,Konami,0
Sports,Konami,0.04
Sports,Konami,0.04
Sports,Acclaim Entertainment,0
Racing,Hasbro Interactive,0
Racing,Hasbro Interactive,0
Racing,Hasbro Interactive,0
Racing,Hasbro Interactive,0
Racing,Takara,0
Sports,Infogrames,0.01
Sports,Infogrames,0.01
Sports,Infogrames,0.01
Sports,Infogrames,0.01
Adventure,NEC Interchannel ,0
Sports,Tamsoft,0
Sports,Vatical Entertainment,0
Shooter,Sunsoft,0
Puzzle,Hasbro Interactive,0
Action,Mattel Interactive,0
Racing,Electronic Arts,0
Shooter,Titus,0
Sports,Cryo Interactive,0
RolePlaying,ASCII Entertainment,0
Action,THQ,0
Action,THQ,0
Action,THQ,0
Action,THQ,0
Racing,Midway Games,0
Racing,Midway Games,0
Platform,Simon & Schuster Interactive,0
Misc,Gaps,0
RolePlaying,Namco,0
RolePlaying,Banpresto,0
Action,BAM! Entertainment,0
Action,Vatical Entertainment,0
RolePlaying,Atlus,0
RolePlaying,Atlus,0
Misc,King Records,0
Platform,TDK Mediactive,0
Sports,Bottom Up,0
Sports,Acclaim Entertainment,0
Action,Tamsoft,0
RolePlaying,Micro Cabin,0
Action,Virgin Interactive,0
Platform,Activision,0
Platform,Activision,0
Platform,Activision,0
Platform,Activision,0
Platform,Activision,0
Platform,Activision,0
Platform,Activision,0
Platform,Activision,0
Platform,Activision,0
Platform,Activision,0
Action,THQ,0
Adventure,Unknown,0
Misc,Konami,0
Puzzle,Unknown,0
RolePlaying,Epoch,0
RolePlaying,Namco,0
Misc,Atlus,0
Racing,Infogrames,0
Racing,Infogrames,0
Action,Unknown,0
Adventure,BAM! Entertainment,0
Action,Mattel Interactive,0
Platform,Infogrames,0
Action,Conspiracy Entertainment,0
Platform,Titus,0
Sports,Natsume,0
Sports,Activision,0
Sports,Activision,0
Sports,Activision,0
Sports,Activision,0
Sports,Activision,0
Sports,Activision,0
Sports,Activision,0
Sports,Activision,0
Sports,Activision,0
Sports,Activision,0
Sports,Activision,0
Sports,Activision,0
Strategy,J-Wing,0
Simulation,Nintendo,0
Sports,Natsume,0
Sports,THQ,0
Sports,THQ,0
Sports,THQ,0
Action,Acclaim Entertainment,0
Action,Acclaim Entertainment,0
Misc,3DO,0
Action,Ubisoft,0
Platform,Ubisoft,0
Strategy,Nintendo,0
Puzzle,THQ,0
Misc,Tomy Corporation,0
RolePlaying,Starfish,0
Platform,DreamCatcher Interactive,0
Action,Activision,0
Sports,Infogrames,0
Sports,Infogrames,0
Sports,Infogrames,0
Sports,Infogrames,0
Puzzle,BAM! Entertainment,0
RolePlaying,Tomy Corporation,0
RolePlaying,Media Factory,0
Adventure,Nintendo,0
Platform,Infogrames,0
Misc,Electronic Arts,2.99
Strategy,Electronic Arts,1.34
RolePlaying,Blizzard Entertainment,0.14
Strategy,Ubisoft,0.14
Simulation,Monte Christo Multimedia,0.02
Shooter,Eidos Interactive,0.01
Simulation,Electronic Arts,0.01
Strategy,Electronic Arts,0.01
RolePlaying,Electronic Arts,0
Racing,Microsoft,0
Strategy,Interplay,0
RolePlaying,Sirtech,0
Shooter,Interplay,0
Shooter,Interplay,0
Simulation,Microsoft,0
Simulation,Bethesda Softworks,0
RolePlaying,Ubisoft,0.2
RolePlaying,Ubisoft,0.2
RolePlaying,Ubisoft,0.2
Adventure,Interplay,0
Simulation,Microsoft,0
Racing,Codemasters,0
Adventure,Alice Soft,0
Strategy,Microsoft,0
Strategy,TalonSoft,0
Simulation,EON Digital Entertainment,0
Strategy,Global Star,0
Simulation,Ascaron Entertainment,0
Simulation,Ascaron Entertainment,0
Adventure,Ciel,0
Action,3DO,0
Strategy,Infogrames,0
Adventure,Tadashi,0
RolePlaying,Spiderweb Software ,0
Adventure,Oz Club,0
Sports,Infogrames,0
RolePlaying,Interplay,0
Simulation,Red Storm Entertainment,0
Simulation,Red Storm Entertainment,0
Shooter,Ubisoft,0
Shooter,Ubisoft,0
Action,WizardWorks,0
Racing,bleem!,0
Racing,bleem!,0
Racing,bleem!,0
Racing,bleem!,0
Action,THQ,0
Action,THQ,0
Sports,Head Games,0
Action,Infogrames,0
Action,Infogrames,0
Misc,Interplay,0
Racing,Xicat Interactive,0
Adventure,Studio e-go,0
Adventure,ScooP,0
Strategy,Mattel Interactive,0
Strategy,Sierra Entertainment,0
Strategy,SSI,0
Simulation,Microsoft,0
Strategy,Battlefront.com,0
Misc,Eidos Interactive,0
Sports,Microsoft,0.99
Misc,Nintendo,1.91
Racing,Nintendo,1
Racing,Nintendo,1
Simulation,LucasArts,0.26
Action,Capcom,0.22
Strategy,Nintendo,0.16
Racing,Infogrames,0.1
Sports,Nintendo,0.07
Sports,Nintendo,0.07
Platform,Titus,0.05
Sports,Visco,0
Simulation,Konami,0
Racing,Video System,0
Racing,Video System,0
Misc,Seta Corporation,0
Sports,Konami,0
Sports,Konami,0
Sports,Victor Interactive,0
Misc,Mass Media,0
Misc,Mass Media,0
Sports,Midway Games,0
Fighting,Asmik Ace Entertainment,0
Shooter,Atari,0
Sports,Sega,1.09
RolePlaying,Sega,0.2
RolePlaying,Sega,0.2
Racing,Sega,0.13
Racing,Sega,0.13
Adventure,NEC Interchannel ,0.08
Fighting,Sega,0.04
Racing,Midway Games,0
Strategy,Sega,0
Simulation,CRI,0
Simulation,CRI,0
RolePlaying,Aki Corp.,0
Misc,Sega,0
Sports,Visco,0
Misc,Sega Toys,0
Adventure,Sega,0
Shooter,Capcom,0
Shooter,Sega,0
Adventure,Jaleco,0
Puzzle,Fortyfive,0
Misc,SNK,0
Misc,Konami,0
Simulation,Ubisoft,0
Misc,Isao,0
RolePlaying,Atlus,0
Strategy,Victor Interactive,0
Adventure,Sega,0
Misc,Sega,0
Sports,Acclaim Entertainment,0
RolePlaying,Capcom,0
RolePlaying,Capcom,0
Racing,Acclaim Entertainment,0
Shooter,Acclaim Entertainment,0
Shooter,Acclaim Entertainment,0
Puzzle,Sega,0
Action,Sega,0
Puzzle,Caramel Pot,0
Sports,SoftMax,0
Sports,SoftMax,0
Adventure,Sega,0
Adventure,Sega,0
Adventure,Sega,0
Adventure,Sega,0
Shooter,Capcom,0
Puzzle,Sega,0
Puzzle,Sega,0
Misc,Sega,0
Misc,Sega,0
Action,Xicat Interactive,0
Simulation,Bimboosoft,0
Misc,Takara,0
Misc,MaxBet,0
Action,Sega,0
Adventure,Fog,0
Sports,Dazz,0
Adventure,Sega,0
Strategy,Micronet,0
Shooter,Capcom,0
Misc,Sierra Entertainment,0
Adventure,KID,0
Strategy,NEC Interchannel ,0
Action,Take-Two Interactive,0
Sports,Sega,0
RolePlaying,Sega,0
Sports,Sega,0
Misc,Success,0
Misc,Daikoku,0
Misc,Daikoku,0
Misc,Daikoku,0
Misc,Daikoku,0
Misc,Takuyo,0
Sports,Capcom,0
Sports,Sega,0
Sports,Sega,0
Misc,Micronet,0
Misc,Visit,0
Misc,Sega,0
Misc,Sega,0
Strategy,Datam Polystar,0
Puzzle,Konami,0
Puzzle,Konami,0
Adventure,Arc System Works,0
Misc,Athena,0
Sports,Sega,0
Fighting,Capcom,0
Adventure,Sega,0
Shooter,Success,0
Sports,Natsume,0
Strategy,Sega,0
Adventure,Datam Polystar,0
Strategy,Vision Games,0
RolePlaying,Hudson Soft,0
Misc,Marvelous Interactive,0
Misc,Sega,0
Misc,Sega,0
Strategy,KOEI,0
Simulation,Viva Media,0
Sports,Sega,0
Sports,Sega,0
Sports,Sega,0
Strategy,Winky Soft,0
Misc,Activision,0
RolePlaying,Infogrames,0
RolePlaying,Infogrames,0
Action,Sega,0
Racing,Acclaim Entertainment,0
Sports,Imagineer,0
Action,Genki,0
Fighting,Capcom,0
Adventure,Abel,0
Racing,Ubisoft,0
Fighting,Capcom,0
Racing,Atari,0
Adventure,Banpresto,0
Strategy,Fortyfive,0
Racing,Crave Entertainment,0
Racing,Sega,0
Adventure,KID,0
RolePlaying,Victor Interactive,0
Shooter,SNK,0
Shooter,SNK,0
Shooter,SNK,0
Sports,Sega,0
Adventure,Pulse Entertainment,0
Shooter,Sega,0
Shooter,Sega,0
Action,Rockstar Games,0
Sports,KOEI,0
Strategy,Riverhillsoft,0
Sports,Sega,0
Racing,Real Vision,0
Fighting,Capcom,0
Adventure,Omega Micott,0
RolePlaying,Bandai,0
Strategy,Bandai,0
Simulation,Bec,0
Racing,Bandai,0
Fighting,Kaga Tech,0
Sports,Bandai,0
Puzzle,Koubunsha,0
Misc,Sammy Corporation,0
Misc,Kaga Tech,0
Strategy,Square,0
RolePlaying,Bandai,0
Strategy,Bandai,0
Platform,Banpresto,0
Strategy,Lay-Up,0
Strategy,Media Entertainment,0
Sports,Jaleco,0
Puzzle,Sunsoft,0
Platform,Bandai,0
Action,Bandai,0
Misc,Kadokawa Shoten,0
Strategy,KOEI,0
Strategy,Bandai,0
RolePlaying,Bandai,0
RolePlaying,Bandai,0
Puzzle,Bandai,0
Puzzle,Bandai,0
Puzzle,Naxat Soft,0
Misc,Success,0
Adventure,Bandai,0
RolePlaying,Banpresto,0
Adventure,Omega Micott,0
Simulation,Omega Micott,0
Simulation,Bandai,0
Platform,Songbird Productions,0
Action,Konami Digital Entertainment,0
Misc,Hasbro Interactive,0.21
Misc,Hasbro Interactive,0.21
Misc,Hasbro Interactive,0.21
Misc,Hasbro Interactive,0.21
Misc,Hasbro Interactive,0.21
Misc,Hasbro Interactive,0.21
Misc,Hasbro Interactive,0.21
Misc,Hasbro Interactive,0.21
Misc,Hasbro Interactive,0.21
Misc,Hasbro Interactive,0.21
Misc,Hasbro Interactive,0.21
Misc,Hasbro Interactive,0.21
Misc,Hasbro Interactive,0.21
Misc,Hasbro Interactive,0.21
Misc,Hasbro Interactive,0.21
Misc,Mindscape,0
Misc,Mindscape,0
Misc,Mindscape,0
Misc,Mindscape,0
Misc,Mindscape,0
Sports,Vatical Entertainment,0
Sports,Vatical Entertainment,0
Sports,Vatical Entertainment,0
Sports,Konami,0
Sports,Konami,0
Platform,Kemco,0
Platform,Kemco,0
Platform,Kemco,0
Platform,Kemco,0
Platform,Kemco,0
Platform,Kemco,0
Misc,SNK Playmore,0
Misc,SNK Playmore,0
Misc,SNK Playmore,0
Misc,SNK Playmore,0
RolePlaying,Sting,0
RolePlaying,Sting,0
RolePlaying,Sting,0
RolePlaying,Sting,0
Sports,KOEI,0.15
Sports,KOEI,0
Sports,KOEI,0
Strategy,Microsoft,0.09
Strategy,Microsoft,0.09
Adventure,NEC Interchannel ,0
Adventure,NEC Interchannel ,0
Misc,Sierra Entertainment,0.4
Misc,Sierra Entertainment,0.4
Misc,Sierra Entertainment,0.4
Misc,Sierra Entertainment,0.4
Misc,Sierra Entertainment,0.4
Misc,Sierra Entertainment,0.4
Fighting,Capcom,0.02
Fighting,Capcom,0.02
Fighting,Capcom,0.02
Fighting,Capcom,0.02
Fighting,Capcom,0.02
Shooter,Hasbro Interactive,0.45
Shooter,Hasbro Interactive,0.45
Shooter,Hasbro Interactive,0.45
Shooter,Hasbro Interactive,0.45
Shooter,Hasbro Interactive,0.45
Shooter,Hasbro Interactive,0.45
Shooter,Hasbro Interactive,0.45
Shooter,Telegames,0
Shooter,Telegames,0
Shooter,Telegames,0
Shooter,Telegames,0
Shooter,Telegames,0
Action,Hasbro Interactive,1.43
Shooter,Bandai,0
Shooter,Bandai,0
Platform,GT Interactive,0.31
Platform,GT Interactive,0.31
Adventure,Victor Interactive,0
Adventure,Victor Interactive,0
RolePlaying,Sony Computer Entertainment,0.42
RolePlaying,Sony Computer Entertainment,0.42
Fighting,Sony Computer Entertainment,0.46
Fighting,Sony Computer Entertainment,0.46
Sports,D3 Publisher,0
Sports,D3 Publisher,0
Sports,D3 Publisher,0
Shooter,Hasbro Interactive,0
Shooter,Hasbro Interactive,0
Shooter,Hasbro Interactive,0
Shooter,Hasbro Interactive,0
Shooter,Hasbro Interactive,0
Shooter,Hasbro Interactive,0
Shooter,Hasbro Interactive,0
Shooter,Hasbro Interactive,0
Shooter,Hasbro Interactive,0
Sports,EA Sports,0.32
Sports,EA Sports,0.32
Sports,EA Sports,0.32
Racing,Square,0.44
Racing,Square,0.44
Simulation,Square,0
Simulation,Square,0
RolePlaying,Square,1.86
RolePlaying,Square,1.86
RolePlaying,Square,0
RolePlaying,Square,0
RolePlaying,Square,0
RolePlaying,Square,0
RolePlaying,Square,0
Strategy,Nintendo,0.27
Strategy,Nintendo,0.27
Strategy,Nintendo,0.27
Strategy,Nintendo,0.27
Strategy,Nintendo,0.27
RolePlaying,Family Soft,0
RolePlaying,Family Soft,0
Racing,Sony Computer Entertainment,4.79
Racing,Sony Computer Entertainment,4.79
Strategy,Banpresto,0
Strategy,Banpresto,0
Strategy,Banpresto,0
Strategy,Banpresto,0
Strategy,Banpresto,0
Strategy,Banpresto,0
Action,ASC Games,0.05
Action,ASC Games,0.05
Simulation,ASK,0
Simulation,ASK,0
Puzzle,Micro Cabin,0
Puzzle,Micro Cabin,0
Action,Spike,6.27
Action,Spike,6.27
Action,Spike,6.27
Action,Spike,6.27
Adventure,From Software,0
Adventure,From Software,0
Simulation,Visco,0
Simulation,Visco,0
RolePlaying,TGL,0
RolePlaying,TGL,0
Fighting,SNK,0.05
Fighting,SNK,0.05
RolePlaying,Square EA,7.86
RolePlaying,Square EA,7.86
RolePlaying,Square EA,7.86
Puzzle,Affect,0
Puzzle,Affect,0
Strategy,Square,0.52
Strategy,Square,0.52
Platform,Crave Entertainment,0.21
Platform,Crave Entertainment,0.21
Platform,Crave Entertainment,0.21
RolePlaying,Sony Computer Entertainment,0.25
RolePlaying,Sony Computer Entertainment,0.25
RolePlaying,Sony Computer Entertainment,0.25
Simulation,Natsume,0.32
Simulation,Natsume,0.32
Sports,Konami,0
Sports,Konami,0
Sports,Konami,0
Strategy,NCS,0
Strategy,NCS,0
Misc,Warashi,0
Misc,Warashi,0
Misc,Warashi,0
Misc,Warashi,0
RolePlaying,ArtDink,0
RolePlaying,ArtDink,0
Adventure,Micro Cabin,0
Adventure,Micro Cabin,0
Adventure,Micro Cabin,0
Adventure,Micro Cabin,0
Adventure,Micro Cabin,0
Adventure,Micro Cabin,0
Platform,Capcom,0
Platform,Capcom,0
Platform,Capcom,0
Shooter,SNK,0
Shooter,SNK,0
Shooter,SNK,0
Adventure,Human Entertainment,0
Adventure,Human Entertainment,0
RolePlaying,TechnoSoft,0
RolePlaying,TechnoSoft,0
Simulation,THQ,0.11
Simulation,THQ,0.11
Simulation,THQ,0.11
Misc,GT Interactive,0
Misc,GT Interactive,0
Misc,GT Interactive,0
Misc,GT Interactive,0
Misc,GT Interactive,0
Misc,GT Interactive,0
Misc,GT Interactive,0
Misc,GT Interactive,0
Misc,Produce!,0
Misc,Produce!,0
RolePlaying,Square EA,0.58
RolePlaying,Square EA,0.58
Simulation,Mahou,0
Simulation,Mahou,0
Platform,Ubisoft,0
Platform,Ubisoft,0
Platform,Ubisoft,0
Platform,Ubisoft,0
Platform,Ubisoft,0
Platform,Ubisoft,0
Platform,Ubisoft,0
Action,Capcom,0.56
Action,Capcom,0.56
Action,Capcom,0.56
Action,Capcom,0.56
Action,Capcom,0.56
Action,Capcom,0.56
Action,Capcom,0
Action,Capcom,0
Action,Capcom,0
Action,Capcom,0
Action,Capcom,0
Action,Capcom,0
Platform,Capcom,0
Platform,Capcom,0
RolePlaying,Square,0.94
RolePlaying,Square,0.94
Strategy,KOEI,0.05
Strategy,KOEI,0.05
Adventure,Konami,1.6
Adventure,Konami,1.6
Racing,Crave Entertainment,0.93
Racing,Crave Entertainment,0.93
Shooter,Take-Two Interactive,0
Shooter,Take-Two Interactive,0
Fighting,Capcom,0
Fighting,Capcom,0
Fighting,Capcom,0
Fighting,Capcom,0
Fighting,Capcom,0
Fighting,Capcom,0
Fighting,Capcom,0
Fighting,Capcom,0
Sports,KSS,0.13
Sports,KSS,0.13
Shooter,Spike,2.88
Shooter,Spike,2.88
Puzzle,Agetec,0
Puzzle,Agetec,0
Fighting,SNK,0
Fighting,SNK,0
RolePlaying,Square,0.21
RolePlaying,Square,0.21
Misc,Red Storm Entertainment,0
Misc,Red Storm Entertainment,0
Misc,Red Storm Entertainment,0
Misc,Red Storm Entertainment,0
Misc,Red Storm Entertainment,0
Misc,Red Storm Entertainment,0
Misc,Red Storm Entertainment,0
Action,Capcom,0.61
Action,Capcom,0.61
Action,Capcom,0.61
Action,Capcom,0.61
Platform,THQ,0
Platform,Activision,0.93
Strategy,ArtDink,0
Strategy,ArtDink,0
Shooter,Natsume,0
Puzzle,Data East,0
Misc,Konami,0
Misc,Konami,0
Misc,Konami,0
Misc,Konami,0
Misc,Konami,0
Misc,Konami,0
